personID,name
641,Gary Sinise
438,Ed Harris
599,Kathleen Quinlan
770788,Mary Kate Schellhardt
400816,Miko Hughes
805189,Max Elliott Slade
28628,David Andrews
514633,Michele Little
254760,Chris Ellis
1994,Michael Caton-Jones
553,Liam Neeson
1448,Jessica Lange
457,John Hurt
619,Tim Roth
655,Eric Stoltz
445139,Andrew Keir
9696871,Brian Cox
564947,Brian McCardie
2076,Jason Flemyng
829380,Ewan Stewart
371342,David Hayman
1708,Joel Schumacher
174,Val Kilmer
169,Tommy Lee Jones
120,Jim Carrey
173,Nicole Kidman
563,Chris O'Donnell
299855,Michael Gough
385757,Pat Hingle
106,Drew Barrymore
529,Debi Mazar
41281,Rene Auberjonois
341055,Joe Grifasi
600657,Philip Moon
875768,Jessica Tuck
320,Luis Buñuel
366,Catherine Deneuve
814799,Jean Sorel
681566,Michel Piccoli
656180,Geneviève Page
167509,Pierre Clémenti
264554,Françoise Fabian
617736,Macha Méril
490334,Maria Latour
148858,Claude Cerval
153474,Michel Charrel
615913,Bernard Musson
537922,François Maistre
958,John Boorman
99,Patricia Arquette
461931,U Aung Ko
531,Frances McDormand
336960,Spalding Gray
415103,Tiara Jacquelina
805789,Victor Slezak
808,Paul Auster
911061,Wayne Wang
715563,Lou Reed
150,Michael J. Fox
1683,Roseanne Barr
464,Jim Jarmusch
5499,Lily Tomlin
364813,Jared Harris
2064,Giancarlo Esposito
948272,Malik Yoba
959242,José Zúñiga
34519,Victor Argo
315342,Stephen Gevedon
187,Madonna
601620,Michael Moore
1006,John Candy
257,Alan Alda
674231,Rhea Perlman
1629,Kevin Pollak
1800,Rip Torn
640413,Kevin J. O'Connor
638056,Bill Nunn
819525,G.D. Spradlin
902,Jim Belushi
837976,Brad Sullivan
183573,Richard Council
1728,Wallace Shawn
797869,Brad Silberling
503140,Chauncey Leopardi
904153,Spencer Vrooman
1550,Cathy Moriarty
1385,Eric Idle
825401,Ben Stein
637038,Don Novello
597,Bill Pullman
207,Christina Ricci
16085,Joe Alaskey
490,Spike Lee
172,Harvey Keitel
1806,John Turturro
5148,Delroy Lindo
1616,Mekhi Phifer
913460,Isaiah Washington
202966,Keith David
522398,Peewee Love
853040,Regina Taylor
126070,Thomas Jefferson Byrd
277727,Sticky Fingaz
823507,Fredro Starr
634393,Elvis Nolasco
12015,Lawrence B. Adisa
425215,Hassan Johnson
287804,Frances Foster
550881,Frank Marshall
1473,Laura Linney
909620,Dylan Walsh
1368,Ernie Hudson
347,Tim Curry
381416,Grant Heslov
833,Joe Don Baker
741103,Misty Rosas
659573,Stuart Pankin
786809,Carolyn Seymour
741891,Romy Rosemont
439170,James Karen
1716,Tony Scott
243,Denzel Washington
432,Gene Hackman
2023,Matt Craven
1169,George Dzundza
1557,Viggo Mortensen
1254,James Gandolfini
4968,Jaime Gomez
122020,Scott Burkholder
1572,Danny Nucci
969,Lillo Brancato
5401,Ricky Schroder
1872,Steve Zahn
1675,Robert Rodriguez
104,Antonio Banderas
161,Salma Hayek
21835,Joaquim de Almeida
1507,Cheech Marin
114,Steve Buscemi
8617248,Carlos Gómez
233,Quentin Tarantino
488644,Tito Larriva
43170,Angel Aviles
1803,Danny Trejo
2230,Carlos Gallardo
2083,Carl Franklin
243,Denzel Washington
1744,Tom Sizemore
884,Jennifer Beals
332,Don Cheadle
1999,Maury Chaykin
455767,Terry Kinney
935255,Mel Winkler
355278,Albert Hall
4808,Lisa Nicole Carson
741803,John Roselius
823462,Beau Starr
709738,Steven Randazzo
511138,Scott Lincoln
1532,John McTiernan
246,Bruce Willis
460,Jeremy Irons
168,Samuel L. Jackson
1295,Graham Greene
131974,Colleen Camp
117365,Larry Bryggman
669625,Anthony Peck
150255,Kevin Chamberlin
388038,Aldis Hodge
958387,Jerry Zucker
125,Sean Connery
152,Richard Gere
566,Julia Ormond
2027,Ben Cross
192377,Liam Cunningham
898369,Christopher Villiers
670893,Valentine Pelka
408591,Ralph Ineson
24,John Gielgud
120338,Stuart Bunce
514546,Dwight H. Little
725284,Jason James Richter
135584,Francis Capra
770788,Mary Kate Schellhardt
770763,August Schellenberg
514,Michael Madsen
40739,Jayne Atkinson
932112,Mykelti Williamson
1615,Elizabeth Peña
855103,Jon Tenney
1826,M. Emmet Walsh
175912,John Considine
2326,Al Sapienza
812200,Iain Softley
1538,Jonny Lee Miller
1401,Angelina Jolie
103038,Jesse Bradford
498,Matthew Lillard
556808,Laurence Mason
1770,Fisher Stevens
914491,Alberta Watson
453637,Peter Kim
966,Lorraine Bracco
682495,Wendell Pierce
309461,Michael Gaston
4711,Marc Anthony
9319954,Christopher Ashley
3551891,Steven Weber
414772,Peter Jacobson
147296,Tom Cayler
861513,David Thornton
919117,Michael T. Weiss
197382,Joe Dain
743501,Jeffrey Ross
820788,Irma St. Paule
1772,Patrick Stewart
458951,Robert Klein
519434,Robert Longo
206,Keanu Reeves
539,Dina Meyer
1384,Ice-T
1429,Takeshi Kitano
15124,Denis Akiyama
185,Dolph Lundgren
738433,Henry Rollins
837784,Barbara Sukowa
1424,Udo Kier
5511,Tracy Tweed
8938,Falconer Abraham
290475,Don Francks
589334,Sherry Miller
134176,Danny Cannon
230,Sylvester Stallone
800,Armand Assante
1705,Rob Schneider
1638,Jürgen Prochnow
1884,Max von Sydow
178,Diane Lane
587151,Joanna Miles
1040,Joan Chen
1267,Balthazar Getty
747687,Maurice Roëves
11478,Christopher Adamson
1971,Ewen Bremner
164187,Larry Clark
280559,Leo Fitzpatrick
1344991,Sarah Henderson
682399,Justin Pierce
1721,Chloë Sevigny
206257,Rosario Dawson
1139,Tom DiCillo
114,Steve Buscemi
1416,Catherine Keener
551,Dermot Mulroney
903272,Danielle von Zerneck
1457,James Le Gros
227759,Peter Dinklage
180984,Kevin Corrigan
1725808,Michael Griffiths
850,Clive Barker
836,Scott Bakula
249460,J. Trevor Edmond
901926,Daniel von Bargen
640413,Kevin J. O'Connor
5503,Susan Traylor
4792,Ashley Tesoro
116599,Keith Brunsmann
665813,Barbara Patrick
333412,Wayne Grace
495497,Mikey LeBeau
789788,Jimmy Shaw
944,Antonia Bird
563,Chris O'Donnell
106,Drew Barrymore
498,Matthew Lillard
149708,Richard Chaim
260,Joan Allen
161980,Jude Ciccolella
412901,T.J. Lowther
2324646,Kevin Dunn
587111,Elaine Miles
808963,Kevin Smith
1147,Shannen Doherty
518718,Jeremy London
497485,Jason Lee
1231,Claire Forlani
255,Ben Affleck
725,Joey Lauren Adams
401945,Renée Humphrey
582939,Jason Mewes
839486,Ethan Suplee
498278,Stan Lee
55733,Priscilla Barnes
740264,Michael Rooker
818465,Bryan Spicer
39074,Karan Ashley
97765,Johnny Yong Bosch
136399,Steve Cardenas
290969,Jason David Frank
5057,Amy Jo Johnson
293551,Paul Freeman
280521,Gabrielle Fitzpatrick
68431,Nicholas Bell
5563,Irwin Winkler
113,Sandra Bullock
562,Jeremy Northam
588224,Dennis Miller
832,Diane Baker
311092,Wendy Gazelle
397434,Ken Howard
571964,Ray McKinnon
129749,L. Scott Caldwell
673637,Tony Perez
456801,Gene Kirkwood
1060,Chris Columbus
424,Hugh Grant
194,Julianne Moore
792,Tom Arnold
349,Joan Cusack
156,Jeff Goldblum
245,Robin Williams
183003,Mia Cottet
799937,Joey Simmrin
424534,Ashley Johnson
891786,Alexa PenaVega
17493,Priscilla Alden
927074,Gregory Widen
686,Christopher Walken
480,Elias Koteas
515,Virginia Madsen
655,Eric Stoltz
1557,Viggo Mortensen
1625,Amanda Plummer
4965,Adam Goldberg
405337,Steve Hytner
703862,J.C. Quinn
1331,Todd Haynes
194,Julianne Moore
75359,Xander Berkeley
606487,Dean Norris
121313,Julie Burgess
548346,Jodie Markell
635628,Susan Norman
892474,Martha Velez
503140,Chauncey Leopardi
423646,Roland Joffé
193,Demi Moore
198,Gary Oldman
380,Robert Duvall
427104,Lisa Andoh
698764,Robert Prosky
234541,Roy Dotrice
687506,Joan Plowright
942195,Amy Wright
13520,George Aguilar
941000,Tim Woodward
339991,Joan Gregson
894204,Paul Verhoeven
924,Elizabeth Berkley
1492,Kyle MacLachlan
153,Gina Gershon
687625,Glenn Plummer
1108,Robert Davi
705118,Alan Rachins
871393,Greg Travis
750596,Al Ruscio
794687,William Shockley
4095,Bobbie Phillips
916534,Dewey Weber
726457,Rena Riffel
911061,Wayne Wang
2064,Giancarlo Esposito
959242,José Zúñiga
315342,Stephen Gevedon
172,Harvey Keitel
364813,Jared Harris
458,William Hurt
674782,Harold Perrineau
640055,Deirdre O'Connell
34519,Victor Argo
403630,Michelle Hurst
1845,Forest Whitaker
330,Stockard Channing
319826,Erica Gimpel
2120,Lasse Hallström
210,Julia Roberts
598,Dennis Quaid
380,Robert Duvall
1687,Gena Rowlands
1718,Kyra Sedgwick
191442,Brett Cullen
2901,Muse Watson
709598,Ginnie Randall
341421,Rhoda Griffis
731359,Lisa Roberts Gillan
387548,Deborah Hobart
2044,Roger Donaldson
1426,Ben Kingsley
514,Michael Madsen
547,Alfred Molina
1845,Forest Whitaker
1339,Marg Helgenberger
449,Natasha Henstridge
931329,Michelle Williams
571424,Scott McKenna
421397,David Jensen
779126,Esther Scott
941,Kathryn Bigelow
146,Ralph Fiennes
291,Angela Bassett
496,Juliette Lewis
1744,Tom Sizemore
699,Michael Wincott
352,Vincent D'Onofrio
687625,Glenn Plummer
49190,Brigitte Bako
2057,Richard Edson
1209,William Fichtner
813977,Josef Sommer
881991,Joe Urla
441588,Nicky Katt
413052,Michael Jace
218840,Jacques Demy
366,Catherine Deneuve
144875,Nino Castelnuovo
894636,Anne Vernon
2702172,Marc Michel
674629,Mireille Perrey
150709,Jean Champion
87491,Dorothée Blanck
452319,Beeban Kidron
648,Wesley Snipes
664,Patrick Swayze
491,John Leguizamo
330,Stockard Channing
1100,Blythe Danner
397124,Arliss Howard
518715,Jason London
1606,Chris Penn
227039,Melinda Dillon
335275,Beth Grant
238541,Alice Drummond
401091,Marceline Hugot
590313,Jennifer Milmore
365988,Jamie Harrold
614276,Geoff Murphy
219,Steven Seagal
91899,Eric Bogosian
569239,Everett McGill
1337,Katherine Heigl
4820,Morris Chestnut
338888,Peter Greene
453304,Patrick Kilpatrick
738850,Andy Romano
283,Brenda Bakke
52186,Jonathan Banks
32403,Royce D. Applegate
473,Diane Keaton
510,Andie MacDowell
1806,John Turturro
724245,Michael Richards
1999,Maury Chaykin
211408,Anne De Salvo
922927,Celia Weston
569079,Jack McGee
44489,Candice Azzara
4709,Giuseppe Andrews
11148,Lillian Adams
193836,Lou Cutell
231988,Sean P. Donahue
778,Alfonso Arau
206,Keanu Reeves
845209,Aitana Sánchez-Gijón
63,Anthony Quinn
316284,Giancarlo Giannini
32793,Angélica Aragón
135585,Freddy Rodríguez
5226,Debra Messing
721817,Kevin Reynolds
126,Kevin Costner
43173,Rick Aviles
130107,R.D. Call
162361,Leonardo Cimino
596310,Zakes Mokae
444940,Jack Kehler
675,Jeanne Tripplehorn
280890,Lanny Flaherty
586482,Nikita Mikhalkov
579823,Oleg Menshikov
586482,Nikita Mikhalkov
200848,Ingeborga Dapkunaite
586486,Nadezhda Mikhalkova
863146,Vyacheslav Tikhonov
473047,Svetlana Kryuchkova
407960,Vladimir Ilin
503127,Avangard Leontev
880767,Inna Ulyanova
500,Richard Linklater
160,Ethan Hawke
365,Julie Delpy
248600,Andrea Eckert
702541,Hanno Pöschl
542278,Erni Mangold
918326,Hans Weingartner
400059,Peter Ily Huemer
205542,Tamra Davis
1191,Adam Sandler
569000,Darren McGavin
933098,Bridgette Wilson-Sampras
925966,Bradley Whitford
609215,Josh Mostel
5172,Norm MacDonald
69689,Mark Beltzman
359969,Larry Hankin
581449,Theresa Merritt
19528,Hrant Alianak
232278,Marc Donato
272704,Guy Ferland
224,Alicia Silverstone
518718,Jeremy London
687,J.T. Walsh
307600,Lee Garlington
441588,Nicky Katt
1042,Lois Chiles
1719,George Segal
805429,Ryan Slater
157297,Michael Chieffo
6889,Herbert Ross
155,Whoopi Goldberg
571,Mary-Louise Parker
106,Drew Barrymore
190,Matthew McConaughey
1664,James Remar
936198,Billy Wirth
319036,Anita Gillette
100381,Dennis Boutsikaris
663820,Estelle Parsons
32628,Amy Aquino
315342,Stephen Gevedon
161980,Jude Ciccolella
640466,Pat O'Connor
563,Chris O'Donnell
378,Minnie Driver
642374,Geraldine O'Rawe
4787,Saffron Burrows
1086,Alan Cumming
147,Colin Firth
318821,Aidan Gillen
482473,Mick Lally
442559,John Kavanagh
564502,Ruth McCabe
1354,Ciarán Hinds
236507,Tony Doyle
612027,Marie Mullen
808963,Kevin Smith
641168,Brian O'Halloran
26879,Jeff Anderson
3870,Marilyn Ghigliotti
819412,Lisa Spoonauer
582939,Jason Mewes
808963,Kevin Smith
608714,Scott Mosier
281110,Walter Flanagan
458706,David Klein
5368709,Ken Clark
505230,Jeremy Leven
8,Marlon Brando
136,Johnny Depp
1159,Faye Dunaway
656768,Géraldine Pailhas
228336,Bob Dishy
1797,Rachel Ticotin
650,Talisa Soto
764781,Richard C. Sarafian
400955,Tresa Hughes
802038,Stephen Singer
527744,Franc Luz
34492,Carmen Argenziano
4818,Jo Champa
779126,Esther Scott
506022,Barry Levinson
140,Michael Douglas
193,Demi Moore
661,Donald Sutherland
328751,Caroline Goodall
5173,Roma Maffia
1643859,Dylan Baker
287071,Rosemary Forsyth
588224,Dennis Miller
755556,Nicholas Sadler
453492,Jacqueline Kim
881991,Joe Urla
157297,Michael Chieffo
824,John Badham
648,Wesley Snipes
997,Gary Busey
319,Yancy Butler
5052,Michael Jeter
5269,Corin Nemec
1717,Kyle Secor
1942,Luca Bercovici
912528,Malcolm-Jamal Warner
513010,Rex Linn
951471,Grace Zabriskie
489436,Robert LaSardo
377462,Sam Hennings
822694,Claire Stansfield
428856,Mickey Jones
738850,Andy Romano
591,Roman Polanski
244,Sigourney Weaver
1426,Ben Kingsley
934179,Stuart Wilson
610210,Krystia Mova
2872021,Carlos Moreno
431,Taylor Hackford
870,Kathy Bates
492,Jennifer Jason Leigh
661407,Judy Parfitt
1894010,Christopher Plummer
657,David Strathairn
91899,Eric Bogosian
604,John C. Reilly
616091,Ellen Muth
348409,Bob Gunton
733500,Wayne Robson
551154,Ruth Marshall
268380,Peter Farrelly
268370,Bobby Farrelly
120,Jim Carrey
1099,Jeff Daniels
452,Lauren Holly
823563,Mike Starr
240565,Karen Duffy
734236,Charles Rocket
5389,Victoria Rowell
48589,Joe Baker
104919,Hank Brandt
414,Teri Garr
89603,Brady Bluhm
675066,Felton Perry
602813,Rob Moran
487,Ang Lee
485950,Sihung Lung
911096,Yu-Wen Wang
943072,Chien-Lien Wu
945992,Kuei-Mei Yang
151827,Sylvia Chang
152061,Winston Chao
150940,Chao-jung Chen
150994,Chit-Man Chan
9282342,Yu Chen
13833,Ah-Lei Gua
382,Atom Egoyan
339304,Bruce Greenwood
477,Mia Kirshner
1528,Don McKellar
480,Elias Koteas
451376,Arsinée Khanjian
1255,Victor Garber
1631,Sarah Polley
375959,David Hemblen
337682,Calvin Green
3843,Jack Blum
195821,Damon D'Oliveira
5190,Garry Marshall
1127,Dana Delany
580527,Paul Mercurio
5280,Rosie O'Donnell
101,Dan Aykroyd
1185,Hector Elizondo
934179,Stuart Wilson
1232264,Iman
639917,Sean O'Bryan
633318,Stephanie Niznik
715165,Phil Redrow
400715,Julie Hughes
385726,Tom Hines
318,Tim Burton
136,Johnny Depp
1445,Martin Landau
572,Sarah Jessica Parker
99,Patricia Arquette
470,Jeffrey Jones
819525,G.D. Spradlin
352,Vincent D'Onofrio
195,Bill Murray
823563,Mike Starr
143295,Max Casella
547273,Lisa Marie
484460,Juliet Landau
1410,Lawrence Kasdan
212,Meg Ryan
177,Kevin Kline
459,Timothy Hutton
606,Jean Reno
167388,François Cluzet
401945,Renée Humphrey
727121,Michael Riley
818617,Laurent Spielvogel
308502,Victor Garrivier
345,Billy Crystal
345,Billy Crystal
700,Debra Winger
1505,Joe Mantegna
828906,Cynthia Stevenson
557956,Richard Masur
1413,Julie Kavner
382676,William Hickey
182456,Robert Costanzo
817983,John Spencer
1578668,Tom Wright
1550,Cathy Moriarty
930971,Johnny Williams
510674,Kevin Lima
267724,Bill Farmer
5189,Jason Marsden
3526993,Jim Cummings
5192,Kellie Martin
667326,Rob Paulsen
1728,Wallace Shawn
1883,Jenna von Oÿ
919798,Frank Welker
510674,Kevin Lima
1536936,Julie Brown
179216,Gérard Corbiau
227958,Stefano Dionisi
516272,Enrico Lo Verso
959113,Elsa Zylberstein
148142,Caroline Cellier
59974,Marianne Basler
99134,Jacques Boudet
135548,Pier Paolo Capponi
954943,Delphine Zentout
31511,Omero Antonutti
469103,Jeroen Krabbé
716279,Richard Reeves
79508,Jo Betzing
2974550,Peter Jackson
1491,Melanie Lynskey
701,Kate Winslet
670582,Sarah Peirse
448712,Diana Kent
581378,Clive Merrison
3054951,Simon O'Connor
112400,Jed Brophy
254594,Peter Elliott
847715,Darien Takle
600473,Elizabeth Moody
589168,Randall Miller
5435,Sinbad
367005,Phil Hartman
2114,Kim Greist
614448,Kim Murphy
503140,Chauncey Leopardi
70115,Paul Ben-Victor
470,Jeffrey Jones
789976,Stan Shaw
322002,Ron Glass
430064,Kevin Jordan
5376671,Mason Adams
741262,Bernard Rose
198,Gary Oldman
469103,Jeroen Krabbé
618,Isabella Rossellini
824373,Johanna ter Steege
389424,Marco Hofschneider
546816,Miriam Margolyes
402032,Barry Humphries
420,Valeria Golino
298089,Christopher Fulford
683029,Alexandra Pigg
225118,Luigi Diberti
191410,Michael Culkin
316945,Donal Gibson
109359,Steven Brill
2211749,David Goldman
184445,Allen Covert
625789,Tim Blake Nelson
10764841,Tom McGowan
777125,Aaron Schwartz
919169,Shaun Weiss
5115,Leah Lail
82450,Paul Feig
860380,Kenan Thompson
770961,Fred Schepisi
209,Tim Robbins
212,Meg Ryan
527,Walter Matthau
414279,Lou Jacobi
757256,Gene Saks
536850,Joseph Maher
410,Stephen Fry
1724,Tony Shalhoub
1844,Frank Whaley
1164,Charles Durning
687029,Alice Playten
957955,Danny Zorn
1403,Neil Jordan
93,Brad Pitt
225,Christian Slater
129,Tom Cruise
628601,Thandie Newton
567031,Helen McCrory
379,Kirsten Dunst
577849,James Melkonian
107322,John G. Brennan
436379,Kamal Ahmed
273,Alan Arkin
382676,William Hickey
635978,Alan North
837976,Brad Sullivan
521033,James Lorinz
791877,Suzanne Shepherd
665114,Vincent Pastore
32216,Peter Appel
857355,Darryl Theirse
784262,Frank Senger
718645,Ivan Reitman
216,Arnold Schwarzenegger
362,Danny DeVito
668,Emma Thompson
1449,Frank Langella
715622,Pamela Reed
878152,Aida Turturro
248698,James Eckhouse
146903,Megan Cavanagh
925578,Welker White
149910,Kathleen Chalfant
448223,Merle Kennedy
5221,Christopher Meloni
322865,Arne Glimcher
125,Sean Connery
401,Laurence Fishburne
1009,Kate Capshaw
5516,Blair Underwood
438,Ed Harris
3929133,Christopher Murray
2039,Ruby Dee
424060,Scarlett Johansson
871240,Daniel J. Travanti
885,Ned Beatty
858106,Lynne Thigpen
382968,Taral Hicks
805789,Victor Slezak
565211,Kevin McCarthy
331998,Michael Gottlieb
5272,Thomas Ian Nicholas
722,Joss Ackland
539562,Art Malik
46469,Paloma Baeza
701,Kate Winslet
185819,Daniel Craig
600531,Ron Moody
2006895,Michael Kelly
743118,Louise Rosner
775447,Barbet Schroeder
325,David Caruso
168,Samuel L. Jackson
115,Nicolas Cage
166,Helen Hunt
2062,Kathryn Erbe
1804,Stanley Tucci
1650,Michael Rapaport
609,Ving Rhames
1311,Philip Baker Hall
372217,Anthony Heald
202819,Angel David
756218,Katie Sagona
184,George Lucas
434,Mark Hamill
1230,Harrison Ford
402,Carrie Fisher
1088,Peter Cushing
27,Alec Guinness
355,Anthony Daniels
48653,Kenny Baker
562678,Peter Mayhew
1190,David Prowse
114436,Phil Brown
125952,Eddie Byrne
377120,Drewe Henley
788,Gillian Armstrong
213,Winona Ryder
321,Gabriel Byrne
746,Trini Alvarado
526,Samantha Mathis
379,Kirsten Dunst
132,Claire Danes
288,Christian Bale
655,Eric Stoltz
627453,John Neville
926897,Mary Wickes
215,Susan Sarandon
163792,Corrie Clark
190859,Alfonso Cuarón
560093,Liesel Matthews
111376,Eleanor Bron
192377,Liam Cunningham
5404,Rusty Schwimmer
539395,Arthur Malet
156345,Vanessa Chester
68622,Rachael Bella
4741,Camilla Belle
612494,Kelsey Mulrooney
778,Alfonso Arau
502813,Marco Leonardi
4816,Lumi Cavazos
868207,Regina Torné
555227,Mario Iván Martínez
34976,Yareli Arizmendi
537642,Claudette Maillé
308299,Joaquín Garrido
34725,Rodolfo Arias
410609,Margarita Isabel
1880,Edward Zwick
93,Brad Pitt
164,Anthony Hopkins
1644,Aidan Quinn
566,Julia Ormond
1794,Henry Thomas
518312,Karina Lombard
1987,Tantoo Cardinal
867588,Gordon Tootoosis
681943,Christina Pickles
936288,Robert Wisden
636868,John Novak
920564,Kenneth Welsh
765274,Sam Sarkar
145309,Nick Castle
1834,Damon Wayans
461,Michael Ironside
81759,Bam Bam Bigelow
86379,Joseph Blaire
1309066,Stephen Coleman
355278,Albert Hall
382676,William Hickey
139111,Glenn Gordon Caron
886,Warren Beatty
906,Annette Bening
31,Katharine Hepburn
788009,Garry Shandling
916050,Chloe Webb
112,Pierce Brosnan
1009,Kate Capshaw
5196,Paul Mazursky
882853,Brenda Vaccaro
587944,Barry Miller
601,Harold Ramis
269599,Meagen Fay
320755,Ray Girardin
350455,Stephen Gyllenhaal
1448,Jessica Lange
932,Halle Berry
657,David Strathairn
421,Cuba Gooding Jr.
247059,Daisy Eagan
168,Samuel L. Jackson
497578,Joie Lee
853040,Regina Taylor
724665,LaTanya Richardson Jackson
405336,Nicholas Hytner
1291,Rupert Graves
545,Helen Mirren
372,Amanda Donohoe
391,Rupert Everett
722279,Julian Rhind-Tutt
1952567,David Leon
110,Kenneth Branagh
134,Robert De Niro
110,Kenneth Branagh
1371,Tom Hulce
307,Helena Bonham Carter
1644,Aidan Quinn
453,Ian Holm
1972,Richard Briers
92,John Cleese
362735,Robert Hardy
526724,Cherie Lunghi
408309,Celia Imrie
568329,Trevyn McDowell
3367767,James Orr
331,Chevy Chase
396,Farrah Fawcett
1795,Jonathan Taylor Thomas
1841,George Wendt
480869,Art LaFleur
692466,Richard Portnow
32216,Peter Appel
133474,Ron Canada
115098,Zachary Browne
904153,Spencer Vrooman
1188,Nora Ephron
188,Steve Martin
1404,Madeline Kahn
458951,Robert Klein
1439,Anthony LaPaglia
496,Juliette Lewis
1661,Rob Reiner
1191,Adam Sandler
630,Liev Schreiber
1854,Rita Wilson
205,Parker Posey
829537,Jon Stewart
4921,Joely Fisher
709738,Steven Randazzo
